X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-75.39999999988477,45.516666666623046,2332,2480,2270,CUMBERLAND,CA,45.516667,-75.4,45,31,N,75,24,W,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-55.749999999775405,47.100000000062401,2333,1785,1780,GRAND BANK,CA,47.1,-55.75,47,6,N,55,45,W,146,14358,S,CB,P,N,N,N,Y,N,N,E,N, ,2,M,N,N,Y,N,N,N,Y,Y,Y, ,N,Y, , ,Y,Y,N,N,N, ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, , 
-59.133333333552727,47.566666666889503,2334,1795,1780,PORT AUX BASQUES,CA,47.566667,-59.133333,47,34,N,59,8,W,146,14327,S,CN,F,N,N,Y,Y,Y,E,G,L, ,2,M, , ,N,N,Y,N,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y, , ,Y, , , , ,Y, , ,N,Y, , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, , 
-58.533333333336806,48.53333333335754,2335,1810,1800,STEPHENVILLE,CA,48.533333,-58.533333,48,32,N,58,32,W,146,14325,V,CB,F,N,N,N,Y,N,K, ,L,L,0,L,N,Y,N,N,Y,Y, , , , ,Y, ,Y, ,Y, ,Y,Y,Y, ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y, , ,C, , 
-58.450000000297877,48.450000000138274,2336,1820,1800,ST GEORGE'S,CA,48.45,-58.45,48,27,N,58,27,W,146,14325,S,CN,G,N,N,Y,N,N,H,J,H, ,2,L,Y,N,N,N,Y,N,Y, , , ,N,Y,N, , ,Y, ,Y, ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
-57.950000000267657,48.950000000170405,2337,1830,1800,CORNER BROOK,CA,48.95,-57.95,48,57,N,57,57,W,146,14254,S,CN,G,N,N,Y,N,N,K,A,K,L,2,L,Y,Y,Y,N,Y,Y, , , ,N,N,Y,N, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , ,Y,Y, ,Y, , , ,Y,Y,Y,Y,N,N,C, , 
-57.133333333431871,51.416666666834566,2338,1880,1871,BLANC SABLON,CA,51.416667,-57.133333,51,25,N,57,8,W,146,14415,V,RN,F,N,N,Y,Y,N,L,F,M, ,3,M, , , ,N,Y,N,Y, , ,N,N,Y,N, , ,Y, , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-63.600000000429397,50.233333333071748,2339,1890,1871,HAVRE ST PIERRE,CA,50.233333,-63.6,50,14,N,63,36,W,145,14260,V,CN,G,N,N,Y,Y,N,L,H,L, ,2,M,Y, ,N,N,N,N,Y, , ,N,N,Y, , , ,Y,Y, , ,Y,Y, , , , ,Y, , ,N,Y, , , , , , , , , ,Y,Y,Y,Y, , , , ,C, , 
-66.483333333278182,50.166666666922715,2340,1957,1930,POINTE NOIRE,CA,50.166667,-66.483333,50,10,N,66,29,W,145,14263,S,RN,G,N,N,Y,Y,N,A,J,G, ,6,L,Y,Y,N,N,Y,Y, , , , ,N, ,N, , , , ,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y,Y, , , ,Y,Y, , , , ,Y,Y,Y,Y, , ,C, , 
-66.783333332936991,50.033333333158723,2341,1958,1930,PORT CARTIER,CA,50.033333,-66.783333,50,2,N,66,47,W,145,14264,V,RN,P,N,N,N,Y,N,F,C,G, ,0,L,Y,Y, ,N,Y,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y, , ,Y, , ,N, , , , , , , , , , , , ,Y,N,Y,Y, , ,C, , 
-67.533333332982309,48.850000000051566,2342,1990,1930,MATANE,CA,48.85,-67.533333,48,51,N,67,32,W,145,14240,V,RN,G,Y,N,Y,Y,N,L,K,K,K,4,M,Y,Y,N,N,N,N,Y, , ,N,N,N,Y, ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,N, ,Y, , , , , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, , 
-68.133333333198237,49.233333333338805,2343,2015,1930,BAIE COMEAU,CA,49.233333,-68.133333,49,14,N,68,8,W,145,14264,S,RN,G,N,N,N,N,N,L,A,J, ,4,L, ,Y,Y,N,Y,N,Y, ,Y, ,Y, ,N, ,Y,Y, , ,Y, ,Y, ,Y, , ,Y, , ,N,Y,Y, , ,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, , 
-69.716666666327811,48.14999999976601,2344,2100,1930,TADOUSSAC,CA,48.15,-69.716667,48,9,N,69,43,W,145,14244,S,RN,G,Y,N,Y,Y,N,L,H,M, ,11,M,Y,Y,N,N,N,N,N,Y, ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,N,N, , , , , 
-70.883333333364391,48.333333333052096,2345,2110,1930,LA BAIE (PORT ALFRED),CA,48.333333,-70.883333,48,20,N,70,53,W,145,14245,S,RN,G,Y,N,Y,Y,N,K,A,J,K,6,L,Y, ,Y,N,Y,Y, ,N,Y, ,Y, ,N, ,Y,Y, ,Y, ,Y,Y,Y,Y, , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y, , ,C, , 
-69.516666666854704,47.833333333453993,2346,2150,1930,RIVIERE DU LOUP,CA,47.833333,-69.516667,47,50,N,69,31,W,145,14242,S,RN,F,N,N,Y,Y,N,P,L,O, ,12,M,Y, ,Y,N,Y,Y, ,N,Y, ,N,Y,N, , , , , , , ,Y, ,Y, , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, , 
-71.216666666418433,46.816666666414207,2347,2180,1930,QUEBEC,CA,46.816667,-71.216667,46,49,N,71,13,W,145,14227,M,RN,G,Y,N,Y,Y,N,J,A,F,F,8,L,Y,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,L, 
-72.550000000431211,46.349999999697481,2348,2210,1930,TROIS RIVIERES,CA,46.35,-72.55,46,21,N,72,33,W,145,14223,M,RN,G,N,N,Y,Y,Y,J,J,K,N,0,L,Y,Y,Y,N,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y, , ,Y,Y,N,N,Y, ,Y,Y,Y,Y,Y,Y,C, , 
-73.549999999593325,45.516666666623046,2349,2235,1930,MONTREAL,CA,45.516667,-73.55,45,31,N,73,33,W,145,14206,L,RN,G,N,N,Y, ,Y,J,J,K,K,0,L,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,A,M, 
-74.033333333375069,45.399999999874701,2350,2300,2270,VAUDREUIL,CA,45.4,-74.033333,45,24,N,74,2,W,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.083333333018771,45.466666666355493,2351,2310,2270,OKA SUR LE LAC,CA,45.466667,-74.083333,45,28,N,74,5,W,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.133333333560785,45.466666666355493,2352,2320,2270,HUDSON,CA,45.466667,-74.133333,45,28,N,74,8,W,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.200000000351253,45.533333333055943,2353,2330,2270,ST PLACIDE,CA,45.533333,-74.2,45,32,N,74,12,W,SCOR,1510,V,RN,E, , ,Y, , ,P,P,Q, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.333333333033877,45.566666666804558,2354,2340,2270,ST ANDREWS EAST,CA,45.566667,-74.333333,45,34,N,74,20,W,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.366666666429097,45.566666666804558,2355,2350,2270,CARILLON,CA,45.566667,-74.366667,45,34,N,74,22,W,SCOR,1510,V,RN,E, , ,Y, ,Y,P,K,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.466666666614813,45.583333333615641,2356,2370,2270,CHUTE A BLONDEAU,CA,45.583333,-74.466667,45,35,N,74,28,W,SCOR,1511,V,RN,E, , ,Y, ,Y,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.600000000195763,45.633333333188567,2357,2380,2270,GRENVILLE,CA,45.633333,-74.6,45,38,N,74,36,W,SCOR,1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.616666666444218,45.616666666759386,2358,2390,2270,HAWKESBURY,CA,45.616667,-74.616667,45,37,N,74,37,W,SCOR,1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.866666666459324,45.649999999788349,2359,2400,2270,FASSETT,CA,45.65,-74.866667,45,39,N,74,52,W,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-74.933333333249792,45.649999999788349,2360,2420,2270,MONTEBELLO,CA,45.65,-74.933333,45,39,N,74,56,W,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-75.016666666288714,45.616666666759386,2361,2430,2270,PAPINEAUVILLE,CA,45.616667,-75.016667,45,37,N,75,1,W,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-75.2333333329086,45.599999999831368,2362,2460,2270,THURSO,CA,45.6,-75.233333,45,36,N,75,14,W,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,Q, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-60.20000000040362,46.150000000129289,2363,6000,5860,SYDNEY,CA,46.15,-60.2,46,9,N,60,12,W,145,14310,M,CN,E,N,N,Y,N, ,J,J,J,J,1,L,Y, ,Y,N,Y,Y,Y, ,N,N,N,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,B,S,L
-59.966666666636975,45.916666666611349,2364,6020,5860,LOUISBURG,CA,45.916667,-59.966667,45,55,N,59,58,W,145,14125,V,CN,E,N,N,Y,Y, ,L,K,M, ,2,M,Y,N,Y,N,N,Y,Y, ,Y,N,N,Y,Y, ,Y,Y, , ,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, , 
-62.250000000168157,46.349999999697481,2365,5730,5705,SOURIS HARBOUR,CA,46.35,-62.25,46,21,N,62,15,W,145,14156,S,CB,G,N,N,Y,Y,N,M,M,M, ,2,M,Y,Y,N,N,Y,N,Y,N,N,N,N,Y, , ,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , ,N, , , ,N,N,N,N, , , , , ,Y,Y,Y,Y,Y,Y,C, , 
-63.1333333328961,46.233333333028447,2366,5750,5705,CHARLOTTETOWN,CA,46.233333,-63.133333,46,14,N,63,8,W,145,14162,S,CN,G,N,N,Y,Y,Y,K,K,L,L,3,L,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y,Y, , ,N,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, , 
-66.36666666684404,48.066666666943036,2367,5560,5555,DALHOUSIE,CA,48.066667,-66.366667,48,4,N,66,22,W,145,14183,S,OR,F,N,N,Y,Y,N,K,J,K,K,2,L,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y, , ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,N, ,Y, , , , , , ,Y, , , ,Y,Y,Y,Y, , ,C,M, 
-64.016666666522369,50.283333333369221,2368,1900,1871,MINGAN,CA,50.283333,-64.016667,50,17,N,64,1,W,145,14260,V,CN,G,N,N,Y,Y,N,A,H,N, ,6,M,Y,Y,N,N,N,N,N, , ,N,N, , , , ,Y, , ,Y, ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-66.383333333092494,50.200000000281719,2369,1955,1930,SEPT ILES,CA,50.2,-66.383333,50,12,N,66,23,W,145,14263,M,RN,G,N,N,Y,Y,N,J,J,E,J,10,L,Y,Y,Y,N,Y,Y, , , ,N,Y, ,N, , , ,Y,Y,Y,Y, , ,Y, , ,Y,Y, ,N,Y,Y, ,Y,Y, , , , , , , ,Y,Y,Y,Y, , ,C, , 
-57.616666666315318,47.600000000120801,2370,1790,1780,BURGEO,CA,47.6,-57.616667,47,36,N,57,37,W,146,14329,V,CN,G,N,N,Y,Y,N,M,A,N, ,0,M,Y,Y,N,N,N,N,Y, ,Y, ,N,Y,N, , ,Y, , , , ,Y, , , , ,Y, , ,N, , , , , ,Y, , ,Y, ,Y, , , , , , , ,C, , 
-56.16666666676668,46.783333333539922,2371,1750,1740,PORT DE ST PIERRE,CA,46.783333,-56.166667,46,47,N,56,10,W,146,14342,S,CB,G,N,N,N, , ,L,G,L,K,2,M,Y,Y,Y,N,Y,Y, , ,Y,N,N,Y,Y, ,Y,Y,Y,Y,Y, ,Y, , , , ,Y,N, ,N,Y, , , , , ,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,C, ,M
-54.016666666816441,47.800000000297885,2372,1715,1680,COME BY CHANCE HARBOR,CA,47.8,-54.016667,47,48,N,54,1,W,146,14355,S,OR,P,N,N,Y,Y,N,A,A,G,A,9,L,Y,Y,Y,N,Y,Y, , , ,Y,Y,Y,N, , , ,Y,Y, , ,Y, , , , ,Y, , ,Y, , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y, , ,N, , 
98.683333332888253,3.783333333107079,2373,50730,50515,BELAWAN,ID,3.783333,98.683333,3,47,N,98,41,E,174,71071,M,RN,G,N,N,N,Y,N,L,L,K,N,2,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y, , ,N,Y,Y,Y, , ,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C,S, 
29.616666666420077,31.099999999972848,2374,45172,45120,SIDI KERIR (KURAYR),EG,31.1,29.616667,31,6,N,29,37,E,132,56101,S,OR,P,N,N,N,Y, , ,A, ,B,0,L,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,Y, ,Y,Y,Y,Y, , , ,N, , ,Y, , , , , , , ,N,N,N,N,N,N,N,N,N,N,N,N, ,M
112.650000000338963,-7.149999999768379,2375,51120,50920,GRESIK,ID,-7.15,112.65,7,9,S,112,39,E,163,72234,S,OR,G, , , ,Y, ,G,C,C,L,0,M, , , , ,Y,Y,Y,Y,Y, ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N, ,Y, , , , ,Y, , , , , , ,Y,N, , , ,C, ,M
-55.233333333496738,49.533333333271145,2376,1525,1410,FORTUNE HARBOR,CA,49.533333,-55.233333,49,32,N,55,14,W,146,14380,S,CN,F,N,Y,Y,Y,N,H,J,N, ,1,M, , ,N,N, ,N,N, , ,N,N,Y,N, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-56.066666666580986,49.499999999875051,2377,1515,1410,SPRINGDALE,CA,49.5,-56.066667,49,30,N,56,4,W,146,14380,S,CN,N,N,N,Y,Y,N,K,L,K, ,2,M,Y, ,N,N, ,N,Y, , ,N,N,Y,N, ,Y, , , , , ,Y, ,Y, , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , , , , 
35.000000000318231,32.816666666963677,2378,45080,45060,HAIFA,IL,32.816667,35,32,49,N,35,0,E,132,56064,M,CB,G,N,Y,N,Y,N,H,E,H, ,1,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y, , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , ,Y, , , , , , , ,B, ,M
35.500000000348443,33.900000000200123,2379,45030,45020,BAYRUT,LB,33.9,35.5,33,54,N,35,30,E,132,56043,L,CB,E,N,Y,N,Y, ,G,A,F,K,0,M,Y, ,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,N,Y,Y, ,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y, ,Y,Y,Y,B,L,L
-55.899999999604802,50.883333333280056,2380,1430,1410,CONCHE,CA,50.883333,-55.9,50,53,N,55,54,W,146,14404,V,CN,F,N,N,Y,Y,N,A,L,O, ,1,M,Y, ,N,N,N,N,Y, , ,N,N,Y,N, , , , , , , ,Y,Y,Y, , , , , ,N, , , , , , , , , , , , ,Y, , , , , , , , 
17.983333333042541,40.649999999701848,2381,40500,40390,BRINDISI,IT,40.65,17.983333,40,39,N,17,59,E,131,54082/3,L,CB,F,N,N,N,Y,Y,G,A,J,K,1,L, , ,Y,N,Y,Y,Y, ,Y, ,Y, , ,Y, , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,C,M,M
179.366666666485457,63.066666666612242,2382,62635,62530,PORT BERINGOVSKY,RU,63.066667,179.366667,63,4,N,179,22,E,155, , , , , , , , , , ,E,O, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-8.4999999996153,33.249999999800252,2383,45795,45700,EL JADIDA,MA,33.25,-8.5,33,15,N,8,30,W,143,51220,V,CB,G,Y,Y, , , ,O,H,N, ,3,M,N,Y,Y,N,Y,Y, , , , ,Y,Y, ,Y, , ,Y, ,Y, ,Y,Y, , , ,Y, , ,N,Y,Y, , , , ,Y,Y,Y, , , ,Y,Y, , , , ,C,M, 
-94.183333333514653,58.783333333189674,2384,1090,1070,CHURCHILL,CA,58.783333,-94.183333,58,47,N,94,11,W,146,15313,S,RN,F,N,N,Y,Y, ,L,C,J,K,5,L,Y,N,Y,N,Y,Y,Y, , ,N,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N, ,Y, , , ,Y,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,L
18.383333332887062,59.316666666491869,2385,25360,24975,GUSTAVSBERG,SE,59.316667,18.383333,59,19,N,18,23,E,194,44180,V,CN,E, , , ,Y,Y,O,J,O, ,0,M, ,N,N, ,Y,Y, , , , , , , , , , ,Y, , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y, ,Y, , , , , , 
18.916666666312519,59.283333333313877,2386,25370,24975,SANDHAMN,SE,59.283333,18.916667,59,17,N,18,55,E,194,44184/5,V,CN,G,N,N,N,Y,Y,J,D,O, ,0,M,Y,N,N, ,Y,Y, , , , , , , , , , ,Y, , , ,Y,Y, ,Y, , , , ,N, , , , , , , , , , , , ,Y,Y,Y, , , , , , 
18.049999999833027,59.333333333176675,2387,25380,24975,STOCKHOLM,SE,59.333333,18.05,59,20,N,18,3,E,194,44182,L,CB,G,N,N,Y,Y,Y,K,F,M,N,0,M, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,L,M
16.549999999742383,59.616666666604928,2388,25395,24975,VASTERAS,SE,59.616667,16.55,59,37,N,16,33,E,194,44193,M,LC,G,N,N,N,N,Y,N,M,O,N,0,M, , ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, , , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B, ,S
18.816666667025125,60.100000000146487,2389,25440,24975,GRISSLEHAMN,SE,60.1,18.816667,60,6,N,18,49,E,195,44200,V,CN,F,N,N,Y,Y, ,N,L,P, ,0,M,Y,N,N, ,Y,Y,Y,Y, , , , , , ,Y,Y, , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y, , , , , ,M
18.583333333258455,60.050000000143839,2390,25460,24975,HALLSTAVIK,SE,60.05,18.583333,60,3,N,18,35,E,195,44203,V,RB,E,N,N,Y,Y,Y,M,N,M, ,0,M,Y, ,Y,N,Y,Y, , ,Y, ,Y, , , ,Y,Y,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , , ,Y,Y, , , , ,Y,Y,Y, , , ,C, ,M
18.449999999677516,60.183333333301995,2391,25480,24975,HARGSHAMN,SE,60.183333,18.45,60,11,N,18,27,E,195,44203,V,CN,E,N,N,N,Y,Y,L,M,M, ,0,L,Y, ,Y,N,Y,Y,Y, , , ,Y, , , ,Y,Y,Y, , , ,Y,Y, , , , ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, , , , , ,Y,Y, , , , , ,S
17.399999999973417,60.649999999783915,2392,25550,24975,SKUTSKAR,SE,60.65,17.4,60,39,N,17,24,E,195,44205,S,CN,G,N,N,Y,Y, ,M,M,N,N,0,L,Y,N,N, ,Y,Y, ,Y,Y, ,Y, , , ,Y,Y, , ,Y,Y,Y,Y, , , , , , ,N,Y, , , , , ,Y, , , , , ,Y,Y,Y, , , ,C, ,S
16.449999999556685,57.266666666718905,2393,24690,23860,OSKARSHAMN,SE,57.266667,16.45,57,16,N,16,27,E,194,44015,S,CN,G,N,N,N,Y,Y,M,G,N,K,0,M,Y, ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , ,Y, ,Y,Y,Y, , , ,B,S,L
16.50000000009868,57.366666666828344,2394,24720,23860,FIGEHOLM,SE,57.366667,16.5,57,22,N,16,30,E,194,44160,V,CN,F,N,N,N,Y,N,O,L,O, ,0,M,Y, ,N,N,Y,Y,Y,Y,Y, , , , , ,Y, ,Y, ,Y, ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y, , , , , , , 
10.666666666712311,59.449999999917473,2395,23830,20620,MOSS,NO,59.45,10.666667,59,27,N,10,40,E,193,43379,S,CN,G,Y,N, ,Y,Y,J,C,L,K,2,L, , ,Y,N,Y,N,Y, , , ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,Y,Y, ,Y,Y, ,Y, , , , , ,Y, , ,Y,Y,C,M,L
11.099999999952074,59.266666666838475,2396,23835,20620,SARPSBORG,NO,59.266667,11.1,59,16,N,11,6,E,193,UK879,V,RN,G,N,Y,N,Y,Y,N, ,N,L,1,M, , ,Y,N,Y,Y,Y, , , ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y, ,Y, , , , , ,Y, ,Y,Y,Y,C, ,S
10.950000000122644,59.199999999967389,2397,23840,20620,FREDRIKSTAD,NO,59.2,10.95,59,12,N,10,57,E,193,43377,S,RN,G,N,Y,N,Y,Y,N,L,O,M,1,L, , ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,B,M,S
11.383333333362406,59.116666666528317,2398,23850,20620,HALDEN,NO,59.116667,11.383333,59,7,N,11,23,E,193,43373,S,RN,G,Y,Y, ,Y,Y,M,H,N, ,1,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, ,N,Y,Y,Y, , , ,Y, , , , , ,Y,Y,Y, , , ,C, ,S
11.166666666742527,58.933333333314266,2399,23870,23860,STROMSTAD,SE,58.933333,11.166667,58,56,N,11,10,E,193,43373,V,CB,E,N,N,N,Y, ,L,H, ,H,1, ,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y, , , ,Y,Y,Y, , ,Y,Y,Y, , , ,Y, , ,N,Y,Y, , , , ,Y,Y, , , , , ,Y,Y, ,N,N,C, ,S
11.266666666928222,58.683333333146194,2400,23890,23860,GREBBESTAD,SE,58.683333,11.266667,58,41,N,11,16,E,193,43360,V,CN,G,N,N,N,Y, ,O,M,N, ,0,M, , ,N,N,Y,Y, ,Y,Y, , , , , , , , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y, , , , ,C, ,S
11.283333333176712,58.600000000192885,2401,23900,23860,FJALLBACKA,SE,58.6,11.283333,58,36,N,11,17,E,193,43360,V,CN,G,N,N,Y,Y,Y,M,L,N, ,0,M, , ,N,N,Y,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , ,N,Y, , , , , ,Y, , , , , , ,Y, , , , ,C, , 
